chunk,phrase_type,word_order
root nummod obl:unmarked compound cc conj amod mark advmod,subordinate_clause,predicate
acl:relcl advmod case obl cc advmod conj advmod conj nummod obl:unmarked cc mark conj conj nummod obl:unmarked nummod obl:unmarked cc nummod conj case obl nummod cc conj case obl,prepositional_phrase,verb
cc mark,subordinate_clause,unknown
advcl case obl nsubj,prepositional_phrase,vs
case nmod cc conj advmod,prepositional_phrase,unknown
root case obl csubj det obj amod case obl,prepositional_phrase,predicate
cc advmod,adverbial_clause,unknown
root nsubj,main_clause,ps
cc det advmod nsubj det amod case case nmod nmod:poss det amod conj case obl nsubj case case obl mark aux csubj nsubj cop,prepositional_phrase,sv
acl:relcl cc conj cc advmod det conj,adverbial_clause,verb
nsubj,unknown_chunk,subject
root cc mark,subordinate_clause,predicate
ccomp,complement_clause,verb
xcomp cc conj mark advmod,subordinate_clause,verb
ccomp mark,subordinate_clause,verb
advcl case obl mark nsubj advmod aux,prepositional_phrase,sv
ccomp case obl cc conj mark,prepositional_phrase,verb
acl:relcl case obl csubj obj case nmod mark aux,prepositional_phrase,verb
acl:relcl,unknown_chunk,verb
xcomp case obl mark fixed,prepositional_phrase,verb
advcl case obl mark fixed case det obl,prepositional_phrase,verb
advcl case obl csubj case obl obj cc conj nmod:poss case nmod cc advmod conj cc case conj nummod obl:unmarked obl:unmarked cc conj case nmod mark,prepositional_phrase,verb
advcl case obl,prepositional_phrase,verb
xcomp obj advmod conj mark,subordinate_clause,verb
ccomp case obl,prepositional_phrase,verb
ccomp case obl csubj obj nummod compound cc nummod conj amod cc mark nsubj,prepositional_phrase,vos
case nmod conj cc conj compound case nmod mark advmod,prepositional_phrase,unknown
acl:relcl,unknown_chunk,verb
xcomp mark fixed,subordinate_clause,verb
advcl mark det nsubj,subordinate_clause,vs
case nmod nsubj,prepositional_phrase,subject
ccomp aux,complement_clause,verb
xcomp obj case obl mark case det obl case det det dep mark,prepositional_phrase,verb
acl:relcl nummod obl:unmarked cc nummod conj amod,subordinate_clause,verb
cc,unknown_chunk,unknown
root nsubj,main_clause,ps
mark,subordinate_clause,unknown
acl:relcl case obl case obl nmod:poss cc conj obj mark nsubj det compound,prepositional_phrase,vos
cc det conj,noun_phrase,unknown
acl:relcl case obl mark advmod,prepositional_phrase,verb
advcl,subordinate_clause,verb
xcomp case obl mark,prepositional_phrase,verb
ccomp mark nsubj compound,subordinate_clause,vs
cc case det nmod,prepositional_phrase,unknown
ccomp nsubj advmod aux,adverbial_clause,sv
ccomp cc conj punct parataxis det compound punct mark nsubj amod amod,subordinate_clause,vs
cc mark,subordinate_clause,unknown
advcl nsubj nummod compound advmod obj compound,subordinate_clause,vso
root case obl det nsubj,prepositional_phrase,ps
xcomp cc conj nsubj,infinitive_clause,vs
mark,subordinate_clause,unknown
advcl obj mark aux,subordinate_clause,verb
acl:relcl case obl cc mark advmod conj case obl advmod advmod conj nsubj csubj,prepositional_phrase,vs
case det obl cc det conj case nmod case det nmod,prepositional_phrase,unknown
cc advmod case obl compound mark nsubj,prepositional_phrase,subject
acl:relcl case obl mark,prepositional_phrase,verb
advcl,subordinate_clause,verb
root case obl csubj mark,prepositional_phrase,predicate
ccomp case obl case obl mark fixed,prepositional_phrase,verb
advcl det mark nsubj,subordinate_clause,vs
case obl cc case conj mark conj obj case nmod cc conj obj case obl cc case conj mark conj obj mark advmod nsubj det compound,prepositional_phrase,os
acl:relcl case obl compound case obl nsubj nmod:poss advmod,prepositional_phrase,vs
cc,unknown_chunk,unknown
root csubj mark fixed case obl,prepositional_phrase,predicate
advcl advmod,subordinate_clause,verb
ccomp advmod det nsubj,adverbial_clause,vs
case det nmod advmod,prepositional_phrase,unknown
ccomp case obl mark mark fixed nsubj nmod:poss,prepositional_phrase,vs
advcl case obl nmod:poss,prepositional_phrase,verb
ccomp nsubj,complement_clause,vs
ccomp,complement_clause,verb
ccomp case obl advmod fixed cc conj punct appos det compound punct appos cc conj,prepositional_phrase,verb
cc,unknown_chunk,unknown
root case obl amod cc advmod advmod conj case obl mark,prepositional_phrase,predicate
acl:relcl,unknown_chunk,verb
xcomp case obl,prepositional_phrase,verb
mark mark nsubj nmod:poss nsubj compound,subordinate_clause,subject
root nsubj,main_clause,ps
xcomp,infinitive_clause,verb
mark,subordinate_clause,unknown
advcl case obl mark advmod case,prepositional_phrase,verb
acl:relcl cc case conj nsubj,prepositional_phrase,vs
mark,subordinate_clause,unknown
acl:relcl case obl,prepositional_phrase,verb
root mark,subordinate_clause,predicate
advcl obj,subordinate_clause,verb
ccomp case obl case obl csubj mark case obj nsubj,prepositional_phrase,vos
ccomp mark,subordinate_clause,verb
ccomp obj cc advmod conj cc advmod conj case obl,prepositional_phrase,verb
cc mark,subordinate_clause,unknown
root case obl mark nsubj,prepositional_phrase,ps
acl:relcl mark csubj nsubj,subordinate_clause,vs
case obl nmod:poss,prepositional_phrase,unknown
cc mark,subordinate_clause,unknown
advcl nsubj,subordinate_clause,vs
mark nsubj cc advmod,subordinate_clause,subject
acl:relcl case det obl advmod,prepositional_phrase,verb
root advmod det nsubj,adverbial_clause,ps
cc mark nsubj case nmod mark,prepositional_phrase,subject
acl:relcl case det obj conj case obl nsubj,prepositional_phrase,vos
advmod,adverbial_clause,unknown
root case obl cop nsubj,prepositional_phrase,ps
ccomp cc nsubj aux,complement_clause,sv
conj mark fixed advmod,subordinate_clause,unknown
advcl case obl compound compound,prepositional_phrase,verb
advcl case obl mark nsubj amod advmod nsubj,prepositional_phrase,vs
mark,subordinate_clause,unknown
acl:relcl case obl case nmod aux,prepositional_phrase,verb
ccomp,complement_clause,verb
cc advmod,adverbial_clause,unknown
root nsubj det compound,noun_phrase,ps
mark,subordinate_clause,unknown
acl:relcl mark,subordinate_clause,verb
advcl advmod cop advmod cc aux conj mark advmod,subordinate_clause,verb
ccomp nsubj,complement_clause,vs
xcomp case obl cc nsubj,prepositional_phrase,vs
conj cc conj case obl det det,prepositional_phrase,unknown
advmod,adverbial_clause,unknown
root obj case nmod compound amod conj case obl case obl advmod cc case obl cc conj conj,prepositional_phrase,predicate
cc advmod nsubj cc conj,adverbial_clause,subject
root case obl nmod:poss,prepositional_phrase,predicate
root advmod compound advmod,adverbial_clause,predicate
cc advmod case,prepositional_phrase,unknown
root compound case nmod cc advmod case conj cc advmod conj case obl case case obl case obl case nmod advmod case nmod advmod,prepositional_phrase,predicate
nsubj case nmod mark cop,prepositional_phrase,sv
acl:relcl amod case nmod cc det nsubj,prepositional_phrase,vs
root case det obl cc cop conj case obl cc advmod conj obj amod obj compound amod cc case obl conj nsubj compound,prepositional_phrase,pos
cc mark conj,subordinate_clause,unknown
xcomp compound compound cc conj obj cop,noun_phrase,verb
ccomp mark,subordinate_clause,verb
advcl case obl,prepositional_phrase,verb
ccomp nsubj nmod:poss,complement_clause,vs
mark advmod,subordinate_clause,unknown
acl:relcl,unknown_chunk,verb
acl:relcl case obl,prepositional_phrase,verb
ccomp nsubj,complement_clause,vs
mark nsubj,subordinate_clause,subject
acl:relcl det det obl:unmarked obj cc conj nmod:poss case det nmod,prepositional_phrase,verb
root case obl case obl mark cop nsubj,prepositional_phrase,ps
case det nmod cop,prepositional_phrase,verb
ccomp case obl cc case conj cc advmod nsubj,prepositional_phrase,vs
conj advmod mark fixed nsubj nsubj,subordinate_clause,subject
advcl cc conj mark advmod aux,subordinate_clause,verb
ccomp advmod cc advmod conj case obj mark case,prepositional_phrase,verb
ccomp cc nsubj,complement_clause,vs
conj cc conj cc conj case obj case obl cc conj cc case obl nsubj conj cc conj cc nsubj mark,prepositional_phrase,os
acl:relcl punct parataxis case nmod punct nsubj,prepositional_phrase,vs
conj advmod mark,subordinate_clause,unknown
advcl obj cc conj punct parataxis det nummod punct conj nsubj det compound,subordinate_clause,vos
case obl det compound cc nsubj compound compound cc det nsubj conj case det obj case obl case det obj cc conj mark,prepositional_phrase,so
acl:relcl punct parataxis flat nummod punct,unknown_chunk,verb
acl:relcl case obl amod cc conj punct parataxis flat flat punct cc conj case obl obj,prepositional_phrase,verb
xcomp cc nsubj,infinitive_clause,vs
mark,subordinate_clause,unknown
acl:relcl case obl nmod:poss obj case nmod conj case obl,prepositional_phrase,verb
xcomp case det obl case obl cc conj mark,prepositional_phrase,verb
acl:relcl case obl compound cc conj case obl compound obj nmod:poss case obl case obj case det obl case obl cc advmod conj mark nsubj,prepositional_phrase,vos
case nmod nmod:poss advmod case,prepositional_phrase,unknown
acl:relcl,unknown_chunk,verb
nsubj case nmod nummod mark cop,prepositional_phrase,sv
acl:relcl case det obl case obl nmod:poss cc advmod conj det nsubj,prepositional_phrase,vs
case obl case det det obl,prepositional_phrase,unknown
root case obl advmod nsubj,prepositional_phrase,ps
acl:relcl advmod,adverbial_clause,verb
ccomp case obl mark fixed,prepositional_phrase,verb
advcl case obl mark nsubj,prepositional_phrase,vs
advcl case obl nmod:poss cc advmod cop advmod conj,prepositional_phrase,verb
cc advmod nsubj case obl case obl,prepositional_phrase,subject
root case obl cc conj advmod nsubj,prepositional_phrase,ps
mark,subordinate_clause,unknown
acl:relcl cc nsubj nmod:poss,unknown_chunk,vs
conj mark fixed nsubj compound acl,subordinate_clause,sv
case det obl cc advmod conj cc det nsubj amod cc nsubj mark,prepositional_phrase,subject
acl:relcl,unknown_chunk,verb
xcomp case obl amod mark,prepositional_phrase,verb
acl:relcl,unknown_chunk,verb
xcomp compound det,noun_phrase,verb
xcomp case obl compound case obl,prepositional_phrase,verb
cc advmod mark,subordinate_clause,unknown
advcl nsubj nsubj,subordinate_clause,vs
acl:relcl case obl mark det nsubj amod advmod det nsubj aux,prepositional_phrase,sv
ccomp obj case obl cc conj obj advmod,prepositional_phrase,verb
ccomp,complement_clause,verb
xcomp compound cc mark fixed nsubj nmod:poss,subordinate_clause,vs
mark mark,subordinate_clause,unknown
advcl,subordinate_clause,verb
xcomp obj det compound,noun_phrase,verb
root case obl nmod:poss cc mark fixed det nsubj,prepositional_phrase,ps
mark nsubj nmod:poss case nmod,prepositional_phrase,subject
acl:relcl case obl det conj case obl cc nsubj,prepositional_phrase,vs
conj case obl cc conj advmod mark aux,prepositional_phrase,verb
acl:relcl advmod mark det nsubj aux aux,subordinate_clause,sv
advcl obj mark advmod,subordinate_clause,verb
acl:relcl det nsubj,noun_phrase,vs
nsubj cop advmod,adverbial_clause,sv
root cc conj case obl nmod:poss advmod case det obl conj nsubj,prepositional_phrase,ps
cc conj mark case obj nsubj cop,prepositional_phrase,osv
ccomp cc conj,complement_clause,verb
xcomp,infinitive_clause,verb
nsubj advmod,adverbial_clause,subject
root case obl mark advmod,prepositional_phrase,predicate
ccomp case obl nsubj obj compound,prepositional_phrase,vso
cc det advmod nsubj conj obj advmod cc case obl amod conj case obl nsubj cc conj case obj obj case nmod compound mark,prepositional_phrase,so
acl:relcl case obl,prepositional_phrase,verb
cc case obl case obl nsubj mark,prepositional_phrase,subject
acl:relcl nsubj nummod,unknown_chunk,vs
root cc case obl conj conj cc conj case obl,prepositional_phrase,predicate
root case obl advmod nsubj aux,prepositional_phrase,ps
ccomp case obl,prepositional_phrase,verb
nsubj cc det advmod nsubj,adverbial_clause,subject
root advmod obj cc conj case obj mark fixed,prepositional_phrase,predicate
advcl obj obj amod case obl case nmod nmod:poss cc advmod aux conj,prepositional_phrase,verb
xcomp case obl,prepositional_phrase,verb
nsubj cc conj advmod,adverbial_clause,subject
root case obl,prepositional_phrase,predicate
nsubj aux,unknown_chunk,sv
case obl,prepositional_phrase,unknown
root advmod case obl amod cc conj case obj advmod det nsubj,prepositional_phrase,pos
mark,subordinate_clause,unknown
acl:relcl cc conj case obl obj cc advmod conj case obl nsubj amod advmod det,prepositional_phrase,vos
obl:unmarked,subordinate_clause,unknown
root case obl,prepositional_phrase,predicate
ccomp case obl det nsubj,prepositional_phrase,vs
root,main_clause,predicate
xcomp case obj case obl amod advmod case det obl conj case obl conj obj cc conj case obj case obl cc conj case obj case obl nmod:poss cc advmod case obl nmod:poss conj det nsubj,prepositional_phrase,vos
xcomp case obl compound advmod conj advmod nsubj,prepositional_phrase,vs
case obl,prepositional_phrase,unknown
cc mark,subordinate_clause,unknown
advcl mark nsubj,subordinate_clause,vs
ccomp cc conj advmod case nmod advmod det nsubj cop advmod,prepositional_phrase,sv
cc nsubj advmod,adverbial_clause,subject
root case det obl advmod cc case obl nmod:poss advmod conj cc advmod conj cc mark conj case obl,prepositional_phrase,predicate
root mark nsubj,subordinate_clause,ps
ccomp case det obl mark mark advmod,prepositional_phrase,verb
advcl case obl nmod:poss advmod,prepositional_phrase,verb
advcl case obl det det nsubj,prepositional_phrase,vs
cc mark,subordinate_clause,unknown
root cc conj nmod:poss case obl cc conj nsubj compound,prepositional_phrase,ps
cc conj case obl obj case nmod nmod:poss cc conj case obj case obl cc conj compound amod case nmod,prepositional_phrase,unknown
cc nsubj mark case obl advmod,prepositional_phrase,subject
acl:relcl case obj case obl compound advmod,prepositional_phrase,verb
root mark,subordinate_clause,predicate
advcl,subordinate_clause,verb
cc mark,subordinate_clause,unknown
advcl obj case obl cc mark conj cc det nsubj,prepositional_phrase,vos
conj cc mark conj det nsubj,subordinate_clause,subject
xcomp cc case conj nmod:poss cc cc nsubj,prepositional_phrase,vs
mark advmod,subordinate_clause,unknown
acl:relcl case obl advmod conj det nsubj,prepositional_phrase,vs
mark,subordinate_clause,unknown
acl:relcl case det obl advmod,prepositional_phrase,verb
root obj cc conj cc conj case obl nmod:poss case fixed,prepositional_phrase,predicate
advcl advmod cc conj cc det conj cc conj cc conj conj det nsubj appos,subordinate_clause,vs
cc conj,unknown_chunk,unknown
nsubj compound,noun_phrase,subject
root,main_clause,predicate
xcomp obj nmod:poss case nmod:poss cc nsubj compound,prepositional_phrase,vos
conj cc conj case obl compound flat punct appos nummod nummod punct cc conj nsubj,prepositional_phrase,subject
cc advmod nsubj,adverbial_clause,subject
root,main_clause,predicate
xcomp obj det compound cc advmod conj advmod case fixed det obl cc conj case obl case obl nmod:poss cc conj det nsubj,prepositional_phrase,vos
case nmod cc nsubj conj conj det nsubj appos cc conj,prepositional_phrase,subject
case,prepositional_phrase,unknown
root det compound case nmod nmod:poss cc conj,prepositional_phrase,predicate
xcomp,infinitive_clause,verb
xcomp obj conj case obl cc case obj conj mark,prepositional_phrase,verb
ccomp aux,complement_clause,verb
xcomp punct cc conj obj mark,subordinate_clause,verb
acl:relcl case obl cc nsubj compound nmod:poss,prepositional_phrase,vs
conj,unknown_chunk,unknown
xcomp case obl,prepositional_phrase,verb
cc nsubj cc conj nmod:poss,unknown_chunk,subject
root obj case nmod obj mark nsubj,prepositional_phrase,pos
mark advmod,subordinate_clause,unknown
acl:relcl,unknown_chunk,verb
acl:relcl obj compound cc conj mark advmod,subordinate_clause,verb
ccomp case obl,prepositional_phrase,verb
root mark,subordinate_clause,predicate
advcl case obl advmod,prepositional_phrase,verb
advcl,subordinate_clause,verb
cc,unknown_chunk,unknown
root compound mark advmod,subordinate_clause,predicate
acl:relcl case obl mark,prepositional_phrase,verb
advcl nsubj compound,subordinate_clause,vs
case det obj,prepositional_phrase,unknown
cc case obj compound,prepositional_phrase,unknown
root case obl case obl det compound cc nsubj compound,prepositional_phrase,ps
case nmod aux nsubj compound compound,prepositional_phrase,vs
conj obj cc conj compound obj compound mark cop,subordinate_clause,verb
acl:relcl cc conj compound case nmod cc case fixed conj det compound,prepositional_phrase,verb
nsubj compound compound compound cc case conj amod cc conj case nmod,prepositional_phrase,subject
root obj,main_clause,predicate
cc,unknown_chunk,unknown
root compound compound compound,noun_phrase,predicate
cc mark nsubj flat case nmod compound cc conj compound flat cc advmod conj case case obl,prepositional_phrase,subject
root cc conj compound compound case obl compound cc conj compound case nmod compound cc conj mark,prepositional_phrase,predicate
acl:relcl csubj obj amod case obl compound cc conj advmod conj case obl,prepositional_phrase,verb
xcomp case obl nmod:poss cc nsubj nmod:poss,prepositional_phrase,vs
conj cop case obl mark advmod,prepositional_phrase,verb
ccomp nsubj,complement_clause,vs
mark,subordinate_clause,unknown
acl:relcl case obl cc nsubj nummod compound nmod:poss aux,prepositional_phrase,sv
ccomp,complement_clause,verb
cc case obl compound,prepositional_phrase,unknown
root obj mark,subordinate_clause,predicate
acl:relcl case obl nsubj,prepositional_phrase,vs
cc nsubj mark nsubj,subordinate_clause,subject
acl:relcl obj compound cc conj compound,noun_phrase,verb
root obj compound cc case obl conj compound case obl,prepositional_phrase,predicate
xcomp case obl cc case obl det compound conj,prepositional_phrase,verb
xcomp obj nmod:poss conj cc conj,infinitive_clause,verb
xcomp case obl nsubj,prepositional_phrase,vs
mark,subordinate_clause,unknown
root case obl compound nmod:poss case obl det compound mark,prepositional_phrase,predicate
acl:relcl,unknown_chunk,verb
case fixed nsubj case nmod cc nsubj,prepositional_phrase,subject
root cc conj obj cc conj cc nsubj,main_clause,pos
conj mark,subordinate_clause,unknown
ccomp,complement_clause,verb
xcomp cc conj compound conj nsubj,noun_phrase,vs
case nmod nmod cc conj mark,prepositional_phrase,unknown
acl:relcl case det obl mark,prepositional_phrase,verb
acl:relcl case det obj cc advmod conj,prepositional_phrase,verb
xcomp case obl cc conj det amod cc det conj det amod mark,prepositional_phrase,verb
acl:relcl case obl conj case obl case obl cc nsubj nmod:poss,prepositional_phrase,vs
case obl case nmod,prepositional_phrase,unknown
nummod nsubj amod cop,noun_phrase,sv
mark,subordinate_clause,unknown
root case det obj case obl compound mark,prepositional_phrase,predicate
acl:relcl punct parataxis nummod nmod:unmarked punct obj amod case obl amod amod mark,prepositional_phrase,verb
ccomp case obl nmod:poss case obl nmod:poss det det obl:unmarked,prepositional_phrase,verb
advcl nsubj nmod:poss nsubj nsubj,subordinate_clause,vs
conj advmod nsubj det nmod:poss conj advmod nummod obj case obl nummod compound case det nmod conj,prepositional_phrase,so
xcomp cc conj obj det compound case nmod:poss cc conj case nmod:poss cc conj compound amod cc advmod conj mark det nsubj,prepositional_phrase,vos
ccomp det obl:unmarked case det obl cc conj advmod mark fixed,prepositional_phrase,verb
advcl case obl cc nsubj,prepositional_phrase,vs
conj case det obl conj mark csubj case obl cc advmod advmod conj case obj case obl,prepositional_phrase,unknown
cc nsubj mark,subordinate_clause,subject
acl:relcl nsubj advmod nsubj,adverbial_clause,vs
root advmod case obl mark nsubj,prepositional_phrase,ps
cc conj cop,unknown_chunk,verb
acl:relcl amod case nmod:poss det compound cc conj mark det nsubj,prepositional_phrase,vs
acl:relcl case obl case obl compound det case nmod mark,prepositional_phrase,verb
acl:relcl cc case conj amod mark,prepositional_phrase,verb
acl:relcl case obl det compound cc nsubj nmod:poss,prepositional_phrase,vs
cc conj nsubj conj case case obl obj cc conj det obj case obl advmod det det obl det advmod case nmod nmod:poss cc advmod conj obj case det nmod cc conj cc conj obj cc conj case det obl amod cc det conj case obl cc conj case obl,prepositional_phrase,so
nsubj amod cc conj case nummod nmod,prepositional_phrase,subject
root case obl amod amod case obl mark,prepositional_phrase,predicate
acl:relcl nsubj csubj,unknown_chunk,vs
xcomp obj case obl cc nsubj,prepositional_phrase,vos
case nmod advmod cop conj case obl cc conj obj nmod:poss case obl cc conj,prepositional_phrase,verb
xcomp case obl mark nsubj advmod,prepositional_phrase,vs
mark nsubj,subordinate_clause,subject
acl:relcl case obl,prepositional_phrase,verb
xcomp case obl cc conj case det obl cc conj mark case obl punct,prepositional_phrase,verb
acl:relcl cc conj case obl cc case conj conj obj cc det conj cc conj mark,prepositional_phrase,verb
acl:relcl case obl amod mark nsubj,prepositional_phrase,vs
advcl case obl obj cop,prepositional_phrase,verb
ccomp case obl det compound cc conj obj det nsubj,prepositional_phrase,vos
ccomp advmod mark advmod,subordinate_clause,verb
acl:relcl,unknown_chunk,verb
xcomp case obl obj det det amod mark advmod,prepositional_phrase,verb
acl:relcl cc case det obl nsubj,prepositional_phrase,vs
case nmod mark nsubj,prepositional_phrase,subject
acl:relcl,unknown_chunk,verb
xcomp case obl case obl amod obj compound compound case nmod cc conj advmod case obl cc advmod conj obj case obl cc nsubj det nsubj,prepositional_phrase,vos
conj case obl det nsubj det compound cc mark conj cc aux aux,prepositional_phrase,sv
conj case obl compound conj nsubj nmod:poss case obl case nmod cc case conj nummod compound compound nmod:poss cc conj obj advmod cc aux,prepositional_phrase,sov
conj advmod,adverbial_clause,unknown
xcomp cc advmod case obl compound cc conj case nmod det compound det det conj,prepositional_phrase,verb
xcomp case det obl mark,prepositional_phrase,verb
acl:relcl cc mark nsubj,subordinate_clause,vs
advcl case obl conj case obl case det obl nmod:poss mark advmod,prepositional_phrase,verb
acl:relcl case obl mark advmod case obl compound nsubj,prepositional_phrase,vs
ccomp case obl case obl compound case nmod:poss,prepositional_phrase,verb
ccomp nsubj,complement_clause,vs
cc conj nsubj compound mark,subordinate_clause,subject
acl:relcl cc conj advmod case obl cc mark conj case obl advmod conj obj case obl,prepositional_phrase,verb
xcomp det nsubj obj,noun_phrase,vso
mark,subordinate_clause,unknown
acl:relcl case obl det cc conj case obl mark advmod,prepositional_phrase,verb
acl:relcl mark case,prepositional_phrase,verb
acl:relcl nmod:poss det nsubj,noun_phrase,vs
mark,subordinate_clause,unknown
acl:relcl punct parataxis flat flat punct conj compound compound compound case nmod case det mark,prepositional_phrase,verb
advcl,subordinate_clause,verb
xcomp cc conj cc conj advmod conj case obj conj case obl,prepositional_phrase,verb
nummod nsubj compound amod cop det,noun_phrase,sv
root case case nmod case case nmod cc det conj conj advmod case obl det nsubj obj amod acl,prepositional_phrase,pso
cc advmod mark,subordinate_clause,unknown
advcl,subordinate_clause,verb
xcomp obj nmod:poss conj case obl advmod,prepositional_phrase,verb
ccomp cc conj case case obl case obl cc det nsubj,prepositional_phrase,vs
conj amod case obl advmod cc advmod conj case obl case obl cc nsubj conj case case obl case case nmod cc det conj conj advmod case obl mark,prepositional_phrase,subject
acl:relcl mark,subordinate_clause,verb
acl:relcl obj cc conj case obl mark advmod nsubj,prepositional_phrase,vos
mark advmod,subordinate_clause,unknown
ccomp case obl nummod obj cc nsubj amod,prepositional_phrase,vos
conj advmod nsubj punct appos nummod cc punct det det obl:unmarked parataxis nsubj nmod:poss obj cop advmod obl nummod compound compound punct appos nummod nummod punct nsubj parataxis,subordinate_clause,ovs
case obl mark,prepositional_phrase,unknown
ccomp case obl nmod:poss cc conj obj conj advmod obj mark nsubj,prepositional_phrase,vos
acl:relcl compound det compound flat flat flat mark,subordinate_clause,verb
acl:relcl case obl nummod nsubj,prepositional_phrase,vs
cc nummod obl:unmarked conj nsubj:pass case obl compound compound compound mark nsubj nmod:poss,prepositional_phrase,subject
acl:relcl compound amod case obl mark,prepositional_phrase,verb
advcl case obl cc conj obj cc mark,prepositional_phrase,verb
advcl cc conj advmod conj,subordinate_clause,verb
nummod nsubj compound cop nummod,noun_phrase,sv
case,prepositional_phrase,unknown
root compound mark fixed,subordinate_clause,predicate
advcl case obj det nsubj,prepositional_phrase,vos
cc case det conj case obl cc nsubj aux,prepositional_phrase,sv
conj cc aux case det conj cc conj obj case nmod nmod:poss cc conj cc advmod conj det case obl nsubj flat,prepositional_phrase,vos
conj obj det nsubj case obl mark advmod nsubj case nmod compound compound cop,prepositional_phrase,osv
acl:relcl compound cc conj obj cc advmod conj case obl nmod:poss case nummod obl mark,prepositional_phrase,verb
acl:relcl case obl nsubj,prepositional_phrase,vs
case nmod case fixed,prepositional_phrase,unknown
advcl,subordinate_clause,verb
xcomp obj mark nsubj,subordinate_clause,vos
ccomp case obl mark nsubj acl compound,prepositional_phrase,sv
cc mark case obl cop nsubj,prepositional_phrase,vs
conj,unknown_chunk,unknown
xcomp mark,subordinate_clause,verb
ccomp case obl nummod nsubj,prepositional_phrase,vs
nsubj case nmod nummod mark advmod cop,prepositional_phrase,sv
acl:relcl case obl nmod:poss det det nsubj,prepositional_phrase,vs
mark,subordinate_clause,unknown
acl:relcl nsubj nmod:poss,unknown_chunk,vs
root cc conj cc conj cc conj mark,subordinate_clause,predicate
advcl mark,subordinate_clause,verb
ccomp case obl case obl,prepositional_phrase,verb
ccomp,complement_clause,verb
xcomp advmod cc conj mark conj case obl cc conj case obl nmod:poss case obl mark advmod,prepositional_phrase,verb
acl:relcl case obl cop,prepositional_phrase,verb
acl:relcl case obl cc conj case obl cc nsubj,prepositional_phrase,vs
mark case det,prepositional_phrase,unknown
acl:relcl case nmod cc aux aux conj det nsubj advmod,prepositional_phrase,vs
conj cc conj case obl mark fixed,prepositional_phrase,unknown
advcl case obl advmod cc conj det obj case obl compound cc conj obj compound case nmod cc conj advmod case obl cc advmod conj obj case obl cc nsubj,prepositional_phrase,vos
conj obj det compound case nmod:poss cc det det conj cc mark,prepositional_phrase,unknown
advcl cc aux aux conj case det obl compound conj nsubj nmod:poss,prepositional_phrase,vs
case obl,prepositional_phrase,unknown
nsubj case nmod mark,prepositional_phrase,subject
acl:relcl nsubj,unknown_chunk,vs
mark,subordinate_clause,unknown
acl:relcl,unknown_chunk,verb
ccomp case obl cc conj nsubj,prepositional_phrase,vs
root,main_clause,predicate
xcomp case obl compound cc case conj nmod:poss nsubj,prepositional_phrase,vs
cc case det conj mark,prepositional_phrase,unknown
acl:relcl case obl mark aux,prepositional_phrase,verb
advcl obj mark fixed advmod,subordinate_clause,verb
advcl cc mark nsubj,subordinate_clause,vs
case nmod case det nmod conj case obl csubj mark mark advmod,prepositional_phrase,unknown
advcl csubj mark csubj mark nsubj compound,subordinate_clause,vs
cc advmod,adverbial_clause,unknown
ccomp case obl cc conj case obl,prepositional_phrase,verb
ccomp case obl case obl det compound cc conj nummod obl:unmarked case obl compound,prepositional_phrase,verb
root punct appos nummod nmod:unmarked punct mark case det obj det compound,prepositional_phrase,predicate
acl:relcl case obl case det obl det mark,prepositional_phrase,verb
acl:relcl case obl nsubj,prepositional_phrase,vs
case nmod mark,prepositional_phrase,unknown
advcl case obl cc advmod conj,prepositional_phrase,verb
xcomp case obj cc conj case obj,prepositional_phrase,verb
xcomp cc conj case obl case obj cc conj advmod mark fixed case obl,prepositional_phrase,verb
advcl punct,subordinate_clause,verb
ccomp case obl nsubj,prepositional_phrase,vs
case obl cc case obl conj conj obj case obl case det obl mark nsubj mark,prepositional_phrase,os
acl:relcl case obl mark,prepositional_phrase,verb
advcl case obl nmod:poss det nsubj,prepositional_phrase,vs
case case obl conj advmod,prepositional_phrase,unknown
ccomp,complement_clause,verb
xcomp case obl advmod conj,prepositional_phrase,verb
cc nsubj,unknown_chunk,subject
root mark,subordinate_clause,predicate
ccomp case obl cc conj case obl csubj mark,prepositional_phrase,verb
advcl mark,subordinate_clause,verb
ccomp case obl,prepositional_phrase,verb
xcomp obj,infinitive_clause,verb
cc mark,subordinate_clause,unknown
advcl advmod nsubj,subordinate_clause,vs
mark advmod case obl nmod:poss,prepositional_phrase,unknown
root cc conj case obl mark,prepositional_phrase,predicate
acl:relcl case obl,prepositional_phrase,verb
xcomp obj,infinitive_clause,verb
nummod,unknown_chunk,unknown
root amod case nmod,prepositional_phrase,predicate
root compound compound compound compound compound,noun_phrase,predicate
root compound mark,subordinate_clause,predicate
acl:relcl punct parataxis case nmod nmod:unmarked punct mark,prepositional_phrase,verb
advcl case obl cc nsubj,prepositional_phrase,vs
conj,unknown_chunk,unknown
nsubj compound mark advmod cop aux det nsubj,subordinate_clause,vs
root case obl flat punct appos nummod nmod:unmarked nmod:unmarked punct cc conj case obl nmod:poss nsubj punct appos advmod nummod punct,prepositional_phrase,ps
cc nsubj conj case case obl,prepositional_phrase,subject
nsubj compound flat punct cc appos parataxis nummod punct advmod,adverbial_clause,subject
root case det obl cc conj punct appos nummod nmod:unmarked punct cc conj case obl flat mark,prepositional_phrase,predicate
ccomp nummod obl:unmarked amod cc conj obj compound advmod cc advmod conj case obl det compound nsubj det compound,prepositional_phrase,vos
