chunk,phrase_type,word_order
case obl mark ccomp compound compound,prepositional_phrase,unknown
cc root nsubj flat,main_clause,ps
case obl ccomp obj compound,prepositional_phrase,v
case nmod cc mark fixed nsubj advcl cc conj cc conj,prepositional_phrase,sv
case obl,prepositional_phrase,unknown
det nsubj acl obj advmod root,adverbial_clause,sop
cc advmod conj,adverbial_clause,v
case obl cc conj,prepositional_phrase,v
case obl cc case obl conj,prepositional_phrase,v
cc conj,unknown_chunk,v
cc advmod root,adverbial_clause,p
case obl cc conj,prepositional_phrase,v
case obl nmod:poss advmod mark acl:relcl,prepositional_phrase,v
case obl mark nsubj cop cc advmod conj,prepositional_phrase,osv
case obl cc conj,prepositional_phrase,v
case obl,prepositional_phrase,unknown
mark advcl xcomp,subordinate_clause,v
cc conj,unknown_chunk,v
case obl nsubj advmod root advmod advmod parataxis,prepositional_phrase,osp
mark ccomp xcomp,subordinate_clause,v
cc advmod conj,adverbial_clause,v
case obl cc conj obj acl,prepositional_phrase,v
case obl case obl conj,prepositional_phrase,v
case obl cc nsubj advmod conj,prepositional_phrase,osv
case obl,prepositional_phrase,unknown
cc mark root det nsubj,subordinate_clause,ps
case obl amod nummod mark acl:relcl,prepositional_phrase,v
case obl nsubj nummod amod,prepositional_phrase,os
root case obl nsubj det compound,prepositional_phrase,pos
ccomp mark det nsubj,subordinate_clause,vs
ccomp case det obl,prepositional_phrase,v
mark acl:relcl,subordinate_clause,v
punct parataxis nummod advmod punct nsubj compound compound compound conj,adverbial_clause,sv
case obl nmod:poss,prepositional_phrase,unknown
det nsubj appos amod case nmod cc conj mark acl:relcl xcomp aux nsubj root nsubj det compound,prepositional_phrase,sp
cc nsubj det conj cc conj nsubj amod,noun_phrase,sv
ccomp mark advmod advcl obj compound,subordinate_clause,v
mark acl:relcl nsubj nmod:poss advmod,subordinate_clause,vs
acl:relcl obj compound,noun_phrase,v
mark acl:relcl xcomp,subordinate_clause,v
mark nsubj flat case nmod advmod root,prepositional_phrase,sp
case obj case obl cc advmod mark advcl case obl advmod conj,prepositional_phrase,v
case obl case obj,prepositional_phrase,unknown
cc nsubj nmod:poss case det nmod:poss punct appos nmod:poss nmod:unmarked punct root,prepositional_phrase,sp
case obj nsubj mark advcl,prepositional_phrase,osv
case det obl case obl case mark obj,prepositional_phrase,v
case obl det compound xcomp,prepositional_phrase,v
case det det obj cc det conj cc case nummod cc conj conj det amod appos case nmod nmod:poss cc mark advmod case conj nmod:poss case nmod compound case nmod compound cc conj compound cc conj case det obl advmod nsubj nmod:poss case nmod:poss,prepositional_phrase,os
nsubj case nummod nmod compound nummod root,prepositional_phrase,sp
case det obj cc det nsubj det compound conj nsubj xcomp,prepositional_phrase,osv
case obj mark nsubj acl:relcl root nsubj nsubj det compound,prepositional_phrase,osp
cc det nsubj conj,noun_phrase,sv
case det obj mark acl:relcl,prepositional_phrase,v
punct parataxis nmod:poss nummod punct cc conj xcomp xcomp,infinitive_clause,v
case obl obj cc conj case fixed obl case nmod acl obj,prepositional_phrase,v
mark nsubj acl:relcl advmod xcomp,subordinate_clause,sv
punct parataxis nummod nummod punct cc conj nmod:poss case obj det compound,prepositional_phrase,unknown
nsubj mark acl:relcl,subordinate_clause,sv
mark acl:relcl,subordinate_clause,v
case obl mark nsubj ccomp aux root obj nmod:poss,prepositional_phrase,osp
nsubj case nmod root nsubj xcomp obj,prepositional_phrase,spo
case nmod amod cc advmod conj xcomp,prepositional_phrase,v
case obl compound conj det nsubj appos,prepositional_phrase,ovs
case nmod ccomp,prepositional_phrase,v
case obl flat case fixed advcl,prepositional_phrase,v
mark nsubj amod case nmod det compound ccomp nsubj nmod:poss xcomp,prepositional_phrase,sv
case obl cc nsubj mark acl:relcl,prepositional_phrase,osv
mark advcl,subordinate_clause,v
mark ccomp,subordinate_clause,v
case obl nsubj amod ccomp advmod det nsubj,prepositional_phrase,osv
cc advmod conj nsubj amod amod,adverbial_clause,vs
case obl advmod ccomp,prepositional_phrase,v
case obl case obl,prepositional_phrase,unknown
mark nsubj obj,subordinate_clause,so
case obl mark acl:relcl,prepositional_phrase,v
case obl advmod nsubj root obj compound,prepositional_phrase,osp
mark nsubj ccomp,subordinate_clause,sv
case det obj case obl compound cc mark conj obj,prepositional_phrase,v
case obl mark acl:relcl,prepositional_phrase,v
cc aux aux,unknown_chunk,v
conj cc,unknown_chunk,v
conj case obl,prepositional_phrase,v
case obl cc mark advcl advmod,prepositional_phrase,v
conj nsubj nmod:poss,unknown_chunk,vs
case obl cc conj,prepositional_phrase,v
case obl conj nsubj compound,prepositional_phrase,ovs
cc conj,unknown_chunk,unknown
root nsubj,main_clause,ps
cc aux,unknown_chunk,v
conj nsubj obj,unknown_chunk,vso
case nmod compound cc conj compound case case nmod,prepositional_phrase,unknown
det nsubj cc det conj root xcomp det nsubj,noun_phrase,sp
conj nsubj nmod:poss,unknown_chunk,vs
root nsubj,main_clause,ps
mark acl:relcl obj,subordinate_clause,v
case obl compound cc case conj compound cc case conj compound cc case conj compound cc case conj nmod:poss cc conj cc case conj compound cc case det obl mark acl:relcl nsubj compound acl obj compound aux,prepositional_phrase,osv
conj obj compound,noun_phrase,v
case nmod,prepositional_phrase,unknown
nsubj compound nummod mark cop,subordinate_clause,sv
acl:relcl advmod,adverbial_clause,v
cc advmod cop,adverbial_clause,v
conj case obl compound advmod,prepositional_phrase,v
cc conj root obj,main_clause,p
case obl mark cop,prepositional_phrase,sv
acl:relcl obj,unknown_chunk,v
cc conj case obl case nmod:poss mark case obl acl:relcl,prepositional_phrase,v
case obl ccomp,prepositional_phrase,v
case obl mark fixed cop advcl advmod,prepositional_phrase,v
case obl nmod:poss cc advmod cop,prepositional_phrase,v
conj case obl compound,prepositional_phrase,v
nummod det nsubj root,noun_phrase,sp
case obl advmod nsubj cc conj det amod appos cc det conj appos cc case obl nsubj conj obj,prepositional_phrase,osv
cc conj det conj amod det amod cc det conj cc det conj cc conj cc conj compound cc conj compound cc conj mark nsubj compound cc conj cc conj compound case nmod cc det nsubj conj acl obj,prepositional_phrase,svo
case obl conj,prepositional_phrase,v
case det obl cc case det conj case det nmod cc det conj advmod nsubj nmod:poss acl:relcl,prepositional_phrase,osv
case det obj,prepositional_phrase,unknown
cc case det case obl cc case det conj advmod root advmod nsubj,prepositional_phrase,ops
case det obl cc conj mark nsubj acl:relcl,prepositional_phrase,osv
case obl conj,prepositional_phrase,v
case obl obj advmod conj,prepositional_phrase,v
case obl mark det nsubj case ccomp,prepositional_phrase,os
cc root mark acl:relcl,subordinate_clause,p
punct parataxis flat nmod:unmarked punct cc case orphan nummod conj mark nsubj acl:relcl advmod,prepositional_phrase,sv
case obl cc case conj compound,prepositional_phrase,v
cc advmod,adverbial_clause,unknown
mark nsubj compound nsubj root,subordinate_clause,sp
case obl cc mark nsubj conj xcomp,prepositional_phrase,osv
case obj nmod:poss case nmod nmod:poss,prepositional_phrase,unknown
cc nsubj root amod mark nsubj nmod:poss case nmod acl:relcl case nmod compound det compound mark advcl,prepositional_phrase,sp
case obl det amod,prepositional_phrase,unknown
nsubj cc case det conj case det nmod case nmod nmod:poss case advmod root,prepositional_phrase,sp
case obl nmod:poss,prepositional_phrase,unknown
advmod root nsubj,adverbial_clause,ps
case obl compound cc conj,prepositional_phrase,v
case obl nmod:poss,prepositional_phrase,unknown
root cc,main_clause,p
conj nsubj det compound,noun_phrase,vs
cc conj flat acl compound nmod:poss mark advmod acl:relcl xcomp,subordinate_clause,v
case obl advmod obj case nmod case nmod xcomp,prepositional_phrase,v
case obl nsubj flat flat advmod conj nsubj det,prepositional_phrase,osv
obl:unmarked case obl compound nsubj acl:relcl obj compound,prepositional_phrase,osv
case obl,prepositional_phrase,unknown
nsubj mark aux,subordinate_clause,sv
acl:relcl case obl,prepositional_phrase,v
cc nsubj conj,unknown_chunk,sv
case obl aux root,prepositional_phrase,p
case det obl mark fixed advcl,prepositional_phrase,v
cc advmod det conj,adverbial_clause,v
case obj nmod:poss cc det nsubj case nmod nmod:poss advmod conj,prepositional_phrase,osv
case det obl mark fixed advcl,prepositional_phrase,v
case obl compound det,prepositional_phrase,unknown
advmod cop root advmod,adverbial_clause,p
punct appos nummod nmod:unmarked punct advmod mark cop,subordinate_clause,sv
acl:relcl amod advmod cc case obl nmod:poss conj advmod,prepositional_phrase,v
conj nsubj,unknown_chunk,vs
conj xcomp,infinitive_clause,v
mark advmod ccomp,subordinate_clause,v
cc conj,unknown_chunk,v
case obj nmod:poss case obl acl:relcl,prepositional_phrase,v
cc conj,unknown_chunk,v
case obl obj cc conj nsubj nmod:poss,prepositional_phrase,ovs
conj obj,unknown_chunk,v
mark acl:relcl,subordinate_clause,v
case obl xcomp obj,prepositional_phrase,v
case nmod:poss cc case obl det conj,prepositional_phrase,v
cc advmod nsubj nummod case nmod det compound conj,prepositional_phrase,sv
case obl,prepositional_phrase,v
case obl det compound det amod appos cc conj det compound case nmod nmod:poss cc case advmod conj,prepositional_phrase,v
cc conj det nsubj,noun_phrase,vs
cc conj,unknown_chunk,v
advmod root nsubj,adverbial_clause,ps
cc mark advmod advcl,subordinate_clause,v
cc advmod conj advmod,adverbial_clause,v
conj cc advmod,adverbial_clause,v
conj obj,unknown_chunk,v
cc advmod conj nummod mark det nsubj mark nsubj aux,subordinate_clause,sv
acl:relcl cc,unknown_chunk,v
conj case obj nmod:poss,prepositional_phrase,v
cc conj obj advmod,adverbial_clause,v
conj cc,unknown_chunk,v
conj case obl det compound,prepositional_phrase,v
cc det nsubj aux root,noun_phrase,sp
case obj mark fixed aux advcl,prepositional_phrase,v
case obj nmod:poss cc advmod conj,prepositional_phrase,v
case obl obl nsubj nmod:poss,prepositional_phrase,ovs
root case nmod flat case nmod amod mark cop,prepositional_phrase,sp
acl:relcl case obl nmod:poss,prepositional_phrase,v
case obl det compound cc case mark cop det nsubj,prepositional_phrase,ovs
conj case det obl,prepositional_phrase,v
cc case det conj advmod conj,prepositional_phrase,v
case obl nmod:poss cc conj nsubj nsubj nmod:poss,prepositional_phrase,ovs
case obl cc nsubj case conj cc case obl conj nsubj,prepositional_phrase,osv
case obl nmod:poss cc nsubj case nmod nmod:poss advmod conj det nsubj,prepositional_phrase,osv
case obl,prepositional_phrase,unknown
root case nummod obj,prepositional_phrase,p
punct appos flat flat punct nsubj parataxis obj acl obj,unknown_chunk,sov
cc conj advmod conj,adverbial_clause,v
case obl csubj obj amod dep obj,prepositional_phrase,osv
cc conj,unknown_chunk,unknown
root case obj nsubj,prepositional_phrase,pos
case nmod mark nsubj acl:relcl,prepositional_phrase,sv
case obl nsubj compound compound acl,prepositional_phrase,osv
nsubj case obl nsubj root,prepositional_phrase,sop
case obl case obl compound amod cc conj amod cc nsubj amod cc conj amod advmod conj,prepositional_phrase,osv
case det obl nmod:poss punct,prepositional_phrase,unknown
root nsubj compound,noun_phrase,ps
ccomp nsubj,complement_clause,vs
mark aux,subordinate_clause,sv
acl:relcl mark,subordinate_clause,v
ccomp det nsubj obj nmod:poss,noun_phrase,vso
cc case conj compound cc conj compound nmod:poss mark advmod acl:relcl,prepositional_phrase,v
cc conj,unknown_chunk,v
mark fixed advcl advmod nsubj,subordinate_clause,vs
cc conj amod acl:relcl det nsubj,noun_phrase,vs
conj cc,unknown_chunk,v
conj obj,unknown_chunk,v
mark advcl nsubj obj,subordinate_clause,vso
mark nsubj acl:relcl,subordinate_clause,sv
case obl cc case case conj compound cc conj compound compound compound cc conj,prepositional_phrase,v
case obj nmod:poss case obl det nsubj root obj,prepositional_phrase,osp
mark fixed advcl advmod nsubj amod,subordinate_clause,vs
mark root nsubj compound,subordinate_clause,ps
case nmod,prepositional_phrase,unknown
mark advcl,subordinate_clause,v
case obl root,prepositional_phrase,p
case obl amod case obl mark acl:relcl,prepositional_phrase,v
case obl nmod:poss case obl det compound cc advmod case conj mark case det acl:relcl cc mark conj,prepositional_phrase,v
cc nsubj conj,unknown_chunk,sv
case obl nmod:poss acl:relcl advmod,prepositional_phrase,v
cc conj,unknown_chunk,v
case obl obj mark aux,prepositional_phrase,sv
acl:relcl case obl case fixed obl nsubj,prepositional_phrase,ovs
mark ccomp obj,subordinate_clause,v
case obl nmod:poss ccomp,prepositional_phrase,v
case obl nsubj nmod:poss ccomp,prepositional_phrase,osv
case obl,prepositional_phrase,unknown
advmod root xcomp obj,adverbial_clause,p
case obl mark nsubj acl:relcl,prepositional_phrase,osv
mark advmod ccomp,subordinate_clause,v
case obl nmod:poss case obl case nmod cc advmod conj,prepositional_phrase,v
case obl case advmod advcl,prepositional_phrase,v
case obj cc conj,prepositional_phrase,v
case obl case obl nmod:poss obj amod cc mark nsubj nsubj case acl:relcl det compound cc advmod conj,prepositional_phrase,osv
case obl nsubj mark acl:relcl case nmod,prepositional_phrase,os
root nsubj xcomp obj amod,noun_phrase,pso
cc conj case det nmod mark acl:relcl,prepositional_phrase,v
case obl xcomp,prepositional_phrase,v
advmod root,adverbial_clause,p
case nummod obl nummod mark acl:relcl nsubj compound,prepositional_phrase,ovs
cc advmod conj,adverbial_clause,v
case obl nsubj cc conj mark case obl advcl,prepositional_phrase,osv
case obl,prepositional_phrase,unknown
mark nsubj root,subordinate_clause,sp
case obl nmod:poss cc advmod nsubj conj,prepositional_phrase,osv
case obj advmod conj obj,prepositional_phrase,v
cc conj obj nmod:poss,unknown_chunk,v
cc conj obj amod,noun_phrase,v
mark acl:relcl,subordinate_clause,v
case obl case obl,prepositional_phrase,unknown
cc det nsubj root,noun_phrase,sp
case obl case obl,prepositional_phrase,v
punct parataxis compound nmod:poss punct,noun_phrase,unknown
cc advcl nsubj,subordinate_clause,vs
case obl root det obj,prepositional_phrase,p
mark acl:relcl,subordinate_clause,v
case obl det nsubj obj amod mark case obl acl:relcl amod,prepositional_phrase,os
cc root,main_clause,p
mark case obl det compound ccomp case det obl mark acl:relcl,prepositional_phrase,v
case obl punct appos nummod nummod fixed punct mark acl:relcl,prepositional_phrase,v
case obj nsubj compound nmod:poss cc conj case nmod nummod mark acl:relcl nsubj amod compound,prepositional_phrase,osv
case obl acl:relcl,prepositional_phrase,v
case obl obj mark acl:relcl obj,prepositional_phrase,v
conj nsubj amod acl compound,noun_phrase,vs
cc det nsubj cc conj,noun_phrase,sv
case obl amod det amod acl:relcl obj nmod:poss,prepositional_phrase,v
cc conj,unknown_chunk,v
case obl nmod:poss nsubj cc det nsubj conj nsubj nmod:poss,prepositional_phrase,osv
cc conj xcomp amod,noun_phrase,v
case obl nmod:poss case obl det nsubj compound advmod conj nsubj compound nmod:poss obj compound,prepositional_phrase,osv
mark fixed nsubj nmod:poss advcl cc advmod nsubj conj compound nsubj case obl conj case obl advmod nsubj compound nmod:poss,prepositional_phrase,so
mark fixed root,subordinate_clause,p
case obl nsubj flat case mark nmod compound case advcl,prepositional_phrase,osv
case obl nsubj cc conj nsubj,prepositional_phrase,osv
case obl mark acl:relcl nsubj amod,prepositional_phrase,ovs
case obl advmod fixed det obl cc case conj det compound case nmod nsubj compound cc conj case nmod,prepositional_phrase,os
advmod nsubj flat punct appos nmod:poss nmod:unmarked punct cop det root mark acl:relcl obj,subordinate_clause,spo
cc conj compound cc conj,noun_phrase,v
case obl compound nmod:poss case obl compound cc mark case obl nmod:poss det amod,prepositional_phrase,v
conj obj,unknown_chunk,v
cc conj,unknown_chunk,v
cc conj,unknown_chunk,v
case obl root nsubj nmod:poss nsubj,prepositional_phrase,ops
case nmod cc conj,prepositional_phrase,unknown
case det obl root,prepositional_phrase,p
punct nsubj flat cc punct det nsubj parataxis obj,noun_phrase,svo
mark nsubj advcl,subordinate_clause,sv
case obl compound amod xcomp,prepositional_phrase,v
mark fixed aux nsubj nmod:poss advcl,subordinate_clause,sv
case obl case case obl cc conj advmod nsubj nmod:poss,prepositional_phrase,ovs
mark nsubj case nmod compound advcl nsubj compound amod advmod nsubj compound nmod:poss,prepositional_phrase,sv
ccomp nsubj xcomp obj obj,infinitive_clause,svo
case nmod:poss compound cop nsubj det compound conj nsubj,prepositional_phrase,sv
cc advmod case obl case nmod:poss advmod conj nsubj,prepositional_phrase,ovs
mark acl:relcl det nsubj,subordinate_clause,vs
case obl mark nsubj advmod acl:relcl det nsubj,prepositional_phrase,osv
case det obl nmod:poss case nmod:poss root advmod xcomp obj,prepositional_phrase,p
case case obl case case nmod nmod:poss,prepositional_phrase,unknown
advmod root advmod csubj,adverbial_clause,ps
case det obj mark acl:relcl case obl compound cc case obl conj,prepositional_phrase,v
conj xcomp,infinitive_clause,v
mark cop,subordinate_clause,v
ccomp cc advmod conj det nsubj,adverbial_clause,vs
conj cc mark nsubj advcl,subordinate_clause,sv
case obl compound conj,prepositional_phrase,v
case obl det nsubj cc conj,prepositional_phrase,osv
case obl ccomp nsubj,prepositional_phrase,ovs
mark acl:relcl,subordinate_clause,v
mark advcl nsubj nummod advcl obj,subordinate_clause,svo
case nmod cc advmod conj obj nsubj root,prepositional_phrase,osp
mark nsubj advcl,subordinate_clause,sv
case obl cc conj obj,prepositional_phrase,v
case obl nmod:poss cc case conj nmod:poss cc advmod conj nsubj nmod:poss,prepositional_phrase,ovs
advmod root nsubj,adverbial_clause,ps
case obl cc conj obj amod compound compound,prepositional_phrase,v
mark fixed advcl det nsubj,subordinate_clause,vs
cc nsubj conj,unknown_chunk,sv
cc conj obj nmod:poss,unknown_chunk,v
nsubj mark acl:relcl nsubj,subordinate_clause,sv
cc conj compound nmod:poss,noun_phrase,v
cc conj nmod:poss root,main_clause,p
case obl cc aux,prepositional_phrase,v
conj obj,unknown_chunk,v
case obl cc conj xcomp,prepositional_phrase,v
cc aux,unknown_chunk,v
conj cc,unknown_chunk,v
conj case obl,prepositional_phrase,v
cc case conj amod case nmod acl cop advmod,prepositional_phrase,v
case obl compound case obl acl:relcl advmod,prepositional_phrase,v
conj advmod obj,adverbial_clause,v
case obl nsubj ccomp advmod,prepositional_phrase,osv
nsubj mark acl:relcl nsubj,subordinate_clause,sv
cc conj cc conj cc conj cc conj xcomp,infinitive_clause,v
case obl mark advcl nsubj advcl det nsubj root csubj,prepositional_phrase,osp
case obl mark acl:relcl obj amod advmod,prepositional_phrase,v
case obl mark fixed advmod advcl nsubj nsubj,prepositional_phrase,ovs
cc det nsubj conj,noun_phrase,sv
cc advmod advmod conj obj compound,adverbial_clause,v
case obl compound cc advmod advmod conj,prepositional_phrase,v
case obj nmod:poss case obl mark acl:relcl,prepositional_phrase,v
case obl nsubj cc conj case nmod mark acl:relcl obj,prepositional_phrase,osv
case nmod:poss obj cc cop,prepositional_phrase,v
conj case obl nsubj,prepositional_phrase,vos
case nmod:poss nmod:poss acl compound compound det compound cc conj obj,prepositional_phrase,v
cc conj,unknown_chunk,v
cc conj,unknown_chunk,v
mark nsubj advcl,subordinate_clause,sv
case obl advmod root,prepositional_phrase,p
case obl xcomp,prepositional_phrase,v
mark advcl,subordinate_clause,v
mark case ccomp nsubj cc conj obj,prepositional_phrase,svo
mark advcl,subordinate_clause,v
case obj nsubj ccomp,prepositional_phrase,osv
cc mark conj,subordinate_clause,v
case obl det nsubj mark acl:relcl advmod obj,prepositional_phrase,osv
mark advmod acl:relcl advmod fixed fixed,subordinate_clause,v
root csubj nummod nsubj,main_clause,ps
case obl nummod mark acl:relcl,prepositional_phrase,v
punct case obl nmod:unmarked nummod punct advmod parataxis advmod xcomp advmod,prepositional_phrase,v
conj advmod xcomp,adverbial_clause,v
cc root nsubj dep,main_clause,ps
case obl compound punct appos flat flat punct mark nsubj advmod advmod ccomp,prepositional_phrase,osv
cc conj flat case obl nsubj conj,prepositional_phrase,osv
case obl case obl compound,prepositional_phrase,unknown
cc nsubj punct appos nummod nmod:unmarked punct advmod root,subordinate_clause,sp
obl:unmarked amod cc advmod conj obj,subordinate_clause,v
cc case obl compound punct appos flat nummod punct cc conj,prepositional_phrase,v
case obj nmod:poss obj det compound,prepositional_phrase,unknown
root case det det obj,prepositional_phrase,p
case obl det compound cc case conj nmod:poss appos case nmod punct appos flat flat punct obj compound compound mark acl:relcl det nsubj,prepositional_phrase,ovs
case obl case det obl amod conj,prepositional_phrase,v
conj obj,unknown_chunk,v
mark ccomp,subordinate_clause,v
punct parataxis cc conj punct advmod ccomp,adverbial_clause,v
case obj case obl,prepositional_phrase,v
case obj det nsubj cop parataxis amod xcomp,prepositional_phrase,osv
case obl obj case det mark advcl nsubj advmod,prepositional_phrase,ovs
case obl nmod:poss xcomp obj advmod,prepositional_phrase,v
case det obl mark acl:relcl,prepositional_phrase,v
case obl advmod mark advcl obj,prepositional_phrase,v
cc conj,unknown_chunk,v
case obl obj acl:relcl,prepositional_phrase,v
case obl cc conj,prepositional_phrase,v
mark advcl,subordinate_clause,v
case obl mark nsubj advmod cop nsubj,prepositional_phrase,osv
case conj det compound cc conj,prepositional_phrase,v
case obl cc conj case obl mark ccomp,prepositional_phrase,v
case obl nmod:poss mark case obl advmod ccomp,prepositional_phrase,v
case obl case obl nmod:poss mark mark det nsubj cc cop,prepositional_phrase,osv
conj punct case parataxis det compound punct cc conj case obj nmod:poss case nmod ccomp,prepositional_phrase,v
nsubj amod case nmod root,prepositional_phrase,sp
punct parataxis flat flat punct det nsubj parataxis advmod cc case obl conj csubj,prepositional_phrase,sov
case obl case obl det amod cc conj det,prepositional_phrase,v
obl:unmarked case obl det obl:unmarked cc conj mark advmod acl:relcl advmod,prepositional_phrase,v
cc conj case obl mark acl:relcl,prepositional_phrase,sv
acl:relcl case obl,prepositional_phrase,v
cc mark conj xcomp obj,subordinate_clause,v
case obl nmod:poss cc case det conj mark nsubj nsubj advcl,prepositional_phrase,osv
case obl nmod:poss mark nsubj ccomp,prepositional_phrase,osv
cc conj,unknown_chunk,v
conj nmod:poss case nmod,prepositional_phrase,v
case obl case case obl case obl mark nsubj acl:relcl obj,prepositional_phrase,osv
case nmod:poss cc case obl aux,prepositional_phrase,v
conj mark det nsubj,subordinate_clause,vs
ccomp case obl,prepositional_phrase,v
cc conj nsubj det det,noun_phrase,vs
acl:relcl mark nsubj cop,subordinate_clause,sv
acl:relcl amod,noun_phrase,v
case obl cc nsubj compound compound nmod:poss aux,prepositional_phrase,osv
conj cc advmod conj advmod fixed,adverbial_clause,v
cc advmod nsubj conj,adverbial_clause,sv
mark advmod ccomp obj advmod amod advmod xcomp,subordinate_clause,v
case det obl cc conj,prepositional_phrase,v
case obl mark advmod acl:relcl advmod,prepositional_phrase,v
case obl det amod cc cc det cop obl det compound amod advmod conj,prepositional_phrase,v
case obl nmod:poss mark fixed nsubj nmod:poss cc conj xcomp,prepositional_phrase,osv
case obl nmod:poss obj mark advmod acl:relcl advmod case obl cc conj det compound case nmod acl,prepositional_phrase,v
case obl det compound conj,prepositional_phrase,v
cc conj nsubj det compound,noun_phrase,vs
mark advmod cop,subordinate_clause,v
case obl acl:relcl amod advmod cc conj cc conj xcomp nummod obj,prepositional_phrase,v
case obl det compound cc advmod conj obj obj amod,prepositional_phrase,v
case obl nmod:poss obj amod,prepositional_phrase,v
cc conj nmod:poss obj compound mark advmod cop det nsubj advcl,subordinate_clause,ovs
cc det nsubj compound nmod:poss conj,noun_phrase,sv
cc conj obj compound,noun_phrase,v
cc nsubj advmod conj,adverbial_clause,sv
cc det mark conj obj amod,subordinate_clause,v
case obl nmod:poss obl:unmarked conj,prepositional_phrase,v
case nummod obl compound compound cc conj compound cc conj compound conj nsubj nmod:poss obj det compound,prepositional_phrase,ovs
cc conj,unknown_chunk,v
case obl obj case nmod cc mark cop,prepositional_phrase,v
conj xcomp,infinitive_clause,v
case obl compound xcomp,prepositional_phrase,v
case obj advmod det obl cc conj,prepositional_phrase,v
case obl advmod acl:relcl,prepositional_phrase,v
case obl case nmod cc conj obj nmod:poss,prepositional_phrase,v
cc nummod case conj nmod:poss case nmod case nmod cc conj,prepositional_phrase,v
case obl case det obl advmod nsubj obj compound cc advmod nsubj advmod conj obj,prepositional_phrase,osv
case det obl mark advmod case acl:relcl cc conj,prepositional_phrase,v
cc conj cc conj,unknown_chunk,v
case obj case obl case obl mark fixed cop,prepositional_phrase,v
ccomp cc conj,complement_clause,v
case obl cc det conj amod mark nsubj acl:relcl,prepositional_phrase,osv
case det obl cc det conj cc det conj amod compound compound nmod:poss case obl compound cc det nsubj compound cc det nsubj conj obj compound,prepositional_phrase,osv
cc conj,unknown_chunk,v
case obl det compound cc mark conj obj compound advmod,prepositional_phrase,v
mark advmod acl:relcl,subordinate_clause,v
cc conj obj compound,noun_phrase,v
cc aux,unknown_chunk,v
conj obj,unknown_chunk,v
case obl nmod:poss cc aux,prepositional_phrase,v
conj case obl,prepositional_phrase,v
case obl nmod:poss cc advmod conj,prepositional_phrase,v
case obl nmod:poss mark advmod case obl cc conj cc conj,prepositional_phrase,v
case obl nmod:poss advmod case obl det compound cc case obl advmod conj,prepositional_phrase,v
case obl cc conj obj,prepositional_phrase,v
case nmod det compound det mark acl:relcl obj,prepositional_phrase,v
case det obl mark advmod case obl acl:relcl xcomp obj,prepositional_phrase,v
cc aux,unknown_chunk,v
conj case obl,prepositional_phrase,v
case obl cc conj compound cc nsubj aux,prepositional_phrase,osv
conj mark acl:relcl,subordinate_clause,v
punct parataxis flat flat punct cc conj xcomp,infinitive_clause,v
mark nsubj cc conj ccomp,subordinate_clause,sv
case obl nmod:poss cc conj,prepositional_phrase,v
cc mark advcl nsubj,subordinate_clause,vs
case obj case obl root,prepositional_phrase,p
case det mark obl,prepositional_phrase,v
case obj mark nsubj advcl,prepositional_phrase,osv
case obl,prepositional_phrase,unknown
nsubj root,main_clause,sp
case obl nsubj punct appos flat flat punct flat acl:relcl det obj,prepositional_phrase,osv
cc conj mark case acl:relcl xcomp,prepositional_phrase,v
case obl advmod conj,prepositional_phrase,v
case det obj case obl nmod:poss cc conj nmod:poss cc cc case conj nmod:poss cc case conj mark acl:relcl,prepositional_phrase,v
cc conj det nsubj,noun_phrase,vs
case obl cc nsubj case conj nmod:poss case nmod case nmod:poss amod compound mark acl:relcl,prepositional_phrase,osv
case obl cc conj obj nmod:poss,prepositional_phrase,v
case nmod:poss conj obj compound,prepositional_phrase,v
cc case obl mark nsubj acl:relcl,prepositional_phrase,osv
case obl case obl nmod:poss advmod aux,prepositional_phrase,v
conj case obl det compound,prepositional_phrase,v
cc advmod mark conj det compound,subordinate_clause,v
case obl case obl nsubj acl:relcl,prepositional_phrase,osv
cc conj nummod obj nummod nummod obj amod,noun_phrase,v
cc nsubj conj advmod nummod obj,adverbial_clause,svo
cc advmod nsubj conj,adverbial_clause,sv
case obl advmod obj mark acl:relcl csubj,prepositional_phrase,ovs
case obl compound compound acl:relcl nsubj aux,prepositional_phrase,osv
ccomp xcomp xcomp,infinitive_clause,v
mark cc nsubj conj obj acl,subordinate_clause,sov
case obl case nmod,prepositional_phrase,unknown
nummod nsubj root det nsubj,noun_phrase,sp
case obl obj compound compound,prepositional_phrase,unknown
root acl obj xcomp obj,infinitive_clause,p
case obl cc nsubj det conj mark nsubj det compound acl:relcl,prepositional_phrase,osv
case fixed obl mark advmod advcl,prepositional_phrase,v
case obl nsubj advmod cop advcl nsubj nmod:poss obj,prepositional_phrase,osv
cc det conj mark acl:relcl,subordinate_clause,v
case obl mark nsubj nmod:poss cc nsubj conj,prepositional_phrase,osv
cc conj obj,unknown_chunk,v
mark acl:relcl,subordinate_clause,v
case obl nsubj cc conj mark aux,prepositional_phrase,osv
acl:relcl,unknown_chunk,v
mark advmod advcl,subordinate_clause,v
case obl nsubj advmod cop root,prepositional_phrase,osp
case obl cc conj,prepositional_phrase,v
case obl cc det nsubj mark advmod advcl,prepositional_phrase,osv
case obl nsubj advmod cop,prepositional_phrase,osv
conj nsubj det amod,noun_phrase,vs
cc det conj case det nmod:poss case fixed det nmod nsubj conj det nsubj advmod,prepositional_phrase,sv
