chunk,phrase_type,word_order
ccomp mark nsubj advmod obj advmod,subordinate_clause,vso
xcomp punct,infinitive_clause,verb
advcl nsubj aux neg acomp,subordinate_clause,sv
ccomp mark nsubj obj,subordinate_clause,vso
ccomp punct cc advmod conj nsubj obj,adverbial_clause,vso
xcomp punct,infinitive_clause,verb
advcl nsubj,subordinate_clause,vs
ccomp advmod punct conj nsubj obj,adverbial_clause,vso
mark,subordinate_clause,unknown
xcomp,infinitive_clause,verb
discourse,unknown_chunk,unknown
root obj case det obl mark poss advmod,prepositional_phrase,predicate
xcomp,infinitive_clause,verb
ccomp X X X X,complement_clause,verb
voc punct,unknown_chunk,unknown
root nsubj nsubj,main_clause,ps
ccomp obj neg punct,complement_clause,verb
advcl nsubj aux,subordinate_clause,sv
advcl obj advmod nsubj,subordinate_clause,vos
ccomp nsubj advmod,adverbial_clause,vs
acl:relcl punct nsubj,unknown_chunk,vs
conj,unknown_chunk,unknown
xcomp advmod compound:prt,adverbial_clause,verb
obj,unknown_chunk,unknown
ccomp nsubj,complement_clause,vs
root det nsubj,noun_phrase,ps
voc punct,unknown_chunk,unknown
root nsubj punct nsubj,main_clause,ps
ccomp obj advmod cc advmod conj nsubj advmod advmod obj punct nsubj,adverbial_clause,vos
conj obj nsubj,unknown_chunk,os
ccomp obj advmod advmod case det obl,prepositional_phrase,verb
ccomp,complement_clause,verb
xcomp det amod obj cc det amod obj case det amod pobj,prepositional_phrase,verb
cc advmod det nsubj,adverbial_clause,subject
advcl mark nsubj obj neg,subordinate_clause,vso
xcomp,infinitive_clause,verb
ccomp punct advmod,adverbial_clause,verb
root nsubj,main_clause,ps
mark obj,subordinate_clause,unknown
xcomp,infinitive_clause,verb
amod voc punct,noun_phrase,unknown
root obj punct voc punct obl det pobj punct nsubj parataxis obj advmod punct,adverbial_clause,pso
mark det nsubj amod aux advmod parataxis,subordinate_clause,sv
xcomp punct advmod parataxis nsubj attr,adverbial_clause,vs
mark nsubj det obj advmod,subordinate_clause,so
ccomp punct mark nsubj advmod parataxis,subordinate_clause,vs
mark nsubj advmod amod attr,subordinate_clause,subject
ccomp advmod obl,adverbial_clause,verb
advmod,adverbial_clause,unknown
root nsubj obj,main_clause,pso
xcomp punct mark nsubj obj,subordinate_clause,vso
advcl cc advmod advmod det obj mark,subordinate_clause,verb
advcl punct cc nsubj,subordinate_clause,vs
conj det obj case det obl cc conj det obj case det obl cc conj obj nsubj advmod,prepositional_phrase,os
acl:relcl punct cc nsubj,unknown_chunk,vs
conj obj advmod case,prepositional_phrase,unknown
xcomp,infinitive_clause,verb
det nsubj,noun_phrase,subject
root advmod,adverbial_clause,predicate
amod voc nsubj,noun_phrase,subject
root mark nsubj aux det obj advmod,subordinate_clause,pso
advcl X X,subordinate_clause,verb
voc obj punct,unknown_chunk,unknown
root nsubj punct,main_clause,ps
ccomp obl pobj,complement_clause,verb
ccomp det nsubj aux obj advmod advmod advmod,adverbial_clause,svo
ccomp,complement_clause,verb
ccomp nsubj det obj advmod,adverbial_clause,vso
ccomp,complement_clause,verb
ccomp nsubj obj advmod,adverbial_clause,vso
xcomp,infinitive_clause,verb
ccomp,complement_clause,verb
vocative,unknown_chunk,unknown
root nsubj flat obj,main_clause,pso
ccomp nsubj neg punct parataxis nsubj advmod advmod,adverbial_clause,vs
xcomp advmod,adverbial_clause,verb
advcl obj case nmod:poss nmod:poss pobj mark,prepositional_phrase,verb
xcomp X X X,infinitive_clause,verb
cc mark det nsubj,subordinate_clause,subject
advcl det obj mark aux nsubj,subordinate_clause,ovs
case det obl,prepositional_phrase,unknown
xcomp obj,infinitive_clause,verb
root cc conj case obl mark nsubj obj,prepositional_phrase,pso
ccomp X X,complement_clause,verb
cc nsubj,unknown_chunk,subject
root,main_clause,predicate
advmod mark obj,subordinate_clause,unknown
root obj mark,subordinate_clause,predicate
xcomp cc,infinitive_clause,verb
ccomp det nsubj,noun_phrase,vs
case det obl cc,prepositional_phrase,unknown
ccomp obj ref nsubj acl,complement_clause,osv
cc nsubj aux obj neg,unknown_chunk,svo
conj X X X,unknown_chunk,unknown
cc advmod,adverbial_clause,unknown
root nsubj obj,main_clause,pso
case det nmod acl mark nsubj aux aux,prepositional_phrase,sv
ccomp punct cc det nsubj,noun_phrase,vs
case det nmod conj expl acomp punct cc nsubj amod obj advmod aux det amod obj advmod,prepositional_phrase,svo
conj,unknown_chunk,unknown
advmod,adverbial_clause,unknown
root voc obj,main_clause,predicate
voc punct compound voc punct advmod,adverbial_clause,unknown
ccomp nsubj advmod,adverbial_clause,vs
xcomp,infinitive_clause,verb
xcomp punct mark nsubj,subordinate_clause,vs
advcl punct mark det obj aux iobj neg,subordinate_clause,verb
advcl case obl punct nsubj iobj,prepositional_phrase,vso
root,main_clause,predicate
advmod parataxis nsubj advmod,adverbial_clause,subject
root det nsubj nsubj,noun_phrase,ps
ccomp advmod attr X X,adverbial_clause,verb
advmod,adverbial_clause,unknown
root nsubj det obl pobj advmod,adverbial_clause,pso
cc conj det obj,noun_phrase,unknown
xcomp obl det pobj,noun_phrase,verb
cc det nsubj,noun_phrase,subject
root,main_clause,predicate
xcomp case det obl cc conj,prepositional_phrase,verb
xcomp case det obl punct cc advmod conj,prepositional_phrase,verb
xcomp case det obl,prepositional_phrase,verb
det obl,noun_phrase,unknown
root case obl nummod amod nsubj,prepositional_phrase,ps
cc conj obl mark advmod amod obj mark nsubj attr,subordinate_clause,os
ccomp mark,subordinate_clause,verb
xcomp,infinitive_clause,verb
det obl advmod,adverbial_clause,unknown
root det nsubj flat,noun_phrase,ps
case nmod:poss amod obl case det obl cc conj,prepositional_phrase,unknown
xcomp case amod obl case nmod punct,prepositional_phrase,verb
advmod,adverbial_clause,unknown
root nsubj,main_clause,ps
mark nsubj advmod,subordinate_clause,subject
xcomp,infinitive_clause,verb
advcl advmod obl mark obj,subordinate_clause,verb
ccomp mark nsubj det nmod obl det,subordinate_clause,vs
case aux,prepositional_phrase,verb
ccomp cc nsubj,complement_clause,vs
xcomp advmod conj mark det nsubj,subordinate_clause,vs
advcl det amod obj X X X,subordinate_clause,verb
advmod,adverbial_clause,unknown
root case det amod obl mark det det nsubj,prepositional_phrase,ps
case det nmod cc det conj,prepositional_phrase,unknown
ccomp compound:prt punct advmod mark aux det nsubj advmod,subordinate_clause,vs
ccomp punct cc conj advmod neg acomp case det obl,prepositional_phrase,verb
cc case det obl,prepositional_phrase,unknown
root nsubj advmod,adverbial_clause,ps
xcomp punct cc det dep cc det conj,noun_phrase,verb
cc det appos appos punct nsubj prep det pobj,prepositional_phrase,so
acl:relcl punct nsubj,unknown_chunk,vs
root,main_clause,predicate
advmod punct nsubj,adverbial_clause,subject
root advmod obj,adverbial_clause,predicate
xcomp cc conj mark nsubj advmod advmod,subordinate_clause,vs
xcomp,infinitive_clause,verb
xcomp obj nsubj,infinitive_clause,vos
ccomp,complement_clause,verb
case det det det nsubj advmod,prepositional_phrase,subject
advcl punct advmod,subordinate_clause,verb
root advmod det nsubj obl amod obj punct amod,adverbial_clause,pso
cc amod punct cc conj amod nsubj advmod nsubj advmod,adverbial_clause,subject
acl:relcl,unknown_chunk,verb
xcomp mark nsubj,subordinate_clause,vs
case,prepositional_phrase,unknown
xcomp aux,infinitive_clause,verb
cc det nsubj,noun_phrase,subject
root case obl cc advmod case det obl det appos punct acl amod punct case obj cc case obj,prepositional_phrase,predicate
cc,unknown_chunk,unknown
root punct mark advmod mark nsubj,subordinate_clause,ps
advcl case det obl,prepositional_phrase,verb
root nsubj advmod punct,adverbial_clause,ps
cc conj case det obl punct mark nsubj advmod,prepositional_phrase,subject
advcl,subordinate_clause,verb
voc voc punct nsubj,unknown_chunk,subject
root iobj det obj obj nsubj advmod advmod,adverbial_clause,pos
acl:relcl aux punct,unknown_chunk,verb
acl:relcl advmod aux,adverbial_clause,verb
acl:relcl case det amod obl det nmod:poss nmod cc conj case obl,prepositional_phrase,verb
cc nsubj,unknown_chunk,subject
root attr obl case,prepositional_phrase,predicate
acl:relcl nsubj obl det obl aux,noun_phrase,sv
cc obl amod obl,noun_phrase,unknown
xcomp punct cc conj obl obl punct cc det nsubj,noun_phrase,vs
conj advmod obl det obl cc conj obl det obl,adverbial_clause,unknown
root,main_clause,predicate
xcomp parataxis det nsubj acomp advmod parataxis det obj,adverbial_clause,vso
xcomp mark parataxis nsubj attr obj nsubj advmod aux acl nsubj iobj,subordinate_clause,vso
xcomp parataxis det obj case det amod nmod cc advmod parataxis obl det pobj,prepositional_phrase,verb
xcomp mark amod obj mark nsubj obl pobj aux parataxis X X X X X,subordinate_clause,sov
expl conj det cc det attr punct advmod,adverbial_clause,unknown
root nsubj advmod,adverbial_clause,ps
mark case obl,prepositional_phrase,unknown
ccomp punct,complement_clause,verb
advcl mark nsubj,subordinate_clause,vs
ccomp case advmod amod obl mark nsubj acl aux,prepositional_phrase,sv
case obl,prepositional_phrase,unknown
root det nsubj nsubj aux det amod obj advmod advmod,adverbial_clause,pso
xcomp cc nsubj,infinitive_clause,vs
conj advmod obj X X X,adverbial_clause,unknown
advmod,adverbial_clause,unknown
root nsubj,main_clause,ps
case det amod nmod:poss obl,prepositional_phrase,unknown
xcomp cc advmod case det amod amod obj advmod acl case det amod obl obj conj nsubj,prepositional_phrase,vos
case det obl X X X,prepositional_phrase,unknown
cc advmod nsubj obj aux prt,adverbial_clause,sov
root cc acomp,main_clause,predicate
ccomp obj voc appos,complement_clause,verb
root nsubj,main_clause,ps
cc nsubj conj obj cc advmod prep case det amod pobj prep det pobj conj X X X X X,prepositional_phrase,so
cc nsubj,unknown_chunk,subject
root det amod obj compound:prt punct nsubj advmod,adverbial_clause,pos
acl:relcl punct advmod conj nsubj,adverbial_clause,vs
xcomp punct ref,infinitive_clause,verb
acl:relcl,unknown_chunk,verb
det nsubj,noun_phrase,subject
root det obj obj nsubj advmod,adverbial_clause,pos
acl:relcl aux mark obl,subordinate_clause,verb
advcl,subordinate_clause,verb
advmod,adverbial_clause,unknown
root nsubj det obj,noun_phrase,pso
cc conj case obl obj nsubj ref nsubj obl det pobj,prepositional_phrase,so
acl:relcl,unknown_chunk,verb
ccomp,complement_clause,verb
voc punct advmod appos punct,adverbial_clause,unknown
root advmod punct,adverbial_clause,predicate
advcl det nsubj,subordinate_clause,vs
ccomp acomp punct,complement_clause,verb
cc nsubj,unknown_chunk,subject
root advmod advmod advmod,adverbial_clause,predicate
cc nsubj,unknown_chunk,subject
root det iobj,noun_phrase,predicate
nsubj,unknown_chunk,subject
root advmod advmod,adverbial_clause,predicate
xcomp punct mark nsubj aux advmod,subordinate_clause,sv
advcl mark nsubj iobj obj punct,subordinate_clause,vso
cc conj iobj case advmod amod amod obj case det amod nmod cc conj iobj det obj appos cc conj advmod det amod obj appos cc conj iobj case nmod obl mark nsubj aux,prepositional_phrase,osv
ccomp det obj mark nsubj advmod,subordinate_clause,vos
ccomp cc nsubj aux aux,complement_clause,sv
conj,unknown_chunk,unknown
cc det nsubj,noun_phrase,subject
root case obl cc conj obj compound det compound conj cc det det conj,prepositional_phrase,predicate
advmod nsubj obj,adverbial_clause,so
root punct,main_clause,predicate
ccomp nsubj csubj punct nsubj,complement_clause,vs
conj advmod advmod punct,adverbial_clause,unknown
ccomp nsubj obj advmod neg,adverbial_clause,vso
xcomp,infinitive_clause,verb
ccomp punct,complement_clause,verb
advcl nsubj,subordinate_clause,vs
ccomp advmod,adverbial_clause,verb
xcomp obj punct,infinitive_clause,verb
advcl nsubj advmod obj advmod,subordinate_clause,vso
ccomp,complement_clause,verb
advmod,adverbial_clause,unknown
root nsubj,main_clause,ps
case det amod obl case det obl nsubj advmod,prepositional_phrase,subject
acl:relcl obj cc conj nsubj advmod,adverbial_clause,vos
cc conj advmod case det obl punct advmod parataxis nsubj cc conj parataxis advmod obj nsubj aux,prepositional_phrase,osv
acl:relcl obj punct nsubj advmod,adverbial_clause,vos
case obl aux,prepositional_phrase,verb
acl:relcl punct cc nsubj parataxis advmod,adverbial_clause,vs
cc parataxis case obl case det amod obl mark nsubj advmod advmod,prepositional_phrase,subject
ccomp case det obl case obl X,prepositional_phrase,verb
advmod nsubj,adverbial_clause,subject
relcl case det nmod obj,prepositional_phrase,unknown
root mark det nsubj,subordinate_clause,ps
ccomp,complement_clause,verb
xcomp case det nmod advmod obj advmod advmod amod nsubj aux,prepositional_phrase,osv
conj cc advmod advmod advmod obj aux conj advmod parataxis attr nsubj parataxis det amod obj,adverbial_clause,vso
mark nsubj parataxis obj nsubj mark advmod det attr appos,subordinate_clause,os
ccomp mark nsubj advmod,subordinate_clause,vs
xcomp,infinitive_clause,verb
ccomp case nmod det det obl,prepositional_phrase,verb
xcomp aux nsubj parataxis advmod,adverbial_clause,vs
case det obl det nmod X X X X X,prepositional_phrase,unknown
advmod,adverbial_clause,unknown
root obj amod obj punct cc nsubj ref,noun_phrase,pos
case det obl,prepositional_phrase,unknown
acl:relcl ref conj det iobj amod obj cc conj punct mark nsubj advmod,subordinate_clause,vos
advcl mark nsubj advmod,subordinate_clause,vs
ccomp obl case det obl obl case amod obl aux xcom aux,prepositional_phrase,verb
root nsubj advmod,adverbial_clause,ps
advcl obl det case conj amod nsubj obl,prepositional_phrase,vs
advcl conj case acl obl amod case conj conj amod X X X,prepositional_phrase,verb
advmod,adverbial_clause,unknown
root nsubj obl amod pobj,noun_phrase,pso
cc conj advmod obl amod pobj mark nsubj,subordinate_clause,os
advcl advmod obl pobj,subordinate_clause,verb
acl:relcl nsubj acl det obj obl det pobj obl det pobj,noun_phrase,svo
cc obj det nsubj advmod advmod,adverbial_clause,os
root case det compound obl mark nsubj,prepositional_phrase,ps
advcl mark,subordinate_clause,verb
ccomp det cop obj nsubj det nmod appos aux,noun_phrase,osv
xcomp cc conj poss amod obj X X,noun_phrase,verb
cc advmod,adverbial_clause,unknown
root nsubj iobj det amod obj obj nsubj,noun_phrase,pos
acl:relcl cc conj iobj obl pobj cc conj advmod case det obl,prepositional_phrase,verb
ccomp nsubj obj iobj,complement_clause,vso
ccomp det obl cc iobj conj obj nsubj obj advmod,adverbial_clause,vso
xcomp,infinitive_clause,verb
ccomp,complement_clause,verb
nsubj,unknown_chunk,subject
root case det obl mark nsubj iobj,prepositional_phrase,pso
ccomp,complement_clause,verb
cc conj nsubj cop advmod,adverbial_clause,sv
case mark nsubj neg advmod aux obl,prepositional_phrase,sv
mark nsubj advmod,subordinate_clause,subject
advcl mark nsubj aux amod nmod:poss obl acl det obj,subordinate_clause,svo
cc conj mark obj aux,subordinate_clause,verb
root X X,main_clause,predicate
advmod,adverbial_clause,unknown
root nsubj det obj,noun_phrase,pso
amod voc punct,noun_phrase,unknown
root nsubj obj det nsubj cop,noun_phrase,pos
acl:relcl advmod acl case det amod pobj nsubj advmod nsubj neg advmod,prepositional_phrase,vos
conj obj punct advmod nsubj conj attr det nmod:poss compound appos aux advmod,adverbial_clause,osv
conj obl nmod:poss pobj cc nsubj,unknown_chunk,os
acl:relcl obl case nsubj,prepositional_phrase,vs
cc conj advmod obj aux acl punct punct det nmod:poss compound nsubj,adverbial_clause,ovs
conj obl det amod nmod:poss amod obj,noun_phrase,unknown
advcl advmod punct,subordinate_clause,verb
root nsubj punct,main_clause,ps
ccomp nsubj,complement_clause,vs
ccomp det attr advmod punct cc obl det pobj conj nsubj acomp acomp acomp,adverbial_clause,vos
xcomp,infinitive_clause,verb
advmod nsubj,adverbial_clause,subject
root amod obl nsubj,noun_phrase,ps
conj advmod,adverbial_clause,unknown
xcomp case det amod obl mark det nsubj advmod,prepositional_phrase,vs
advcl obj nsubj obj,subordinate_clause,vso
acl:relcl mark nsubj,subordinate_clause,vs
advcl advmod advmod,subordinate_clause,verb
xcomp X X X,infinitive_clause,verb
advmod,adverbial_clause,unknown
root det nummod nsubj obl pobj,noun_phrase,pso
cc advmod conj nsubj det appos obl det pobj X,adverbial_clause,so
advmod,adverbial_clause,unknown
root aux det nsubj advmod,adverbial_clause,ps
cc conj mark det nsubj nsubj case det obl,prepositional_phrase,subject
acl:relcl obj parataxis,unknown_chunk,verb
xcomp X X X,infinitive_clause,verb
mark det nsubj,subordinate_clause,subject
root obl case,prepositional_phrase,predicate
voc amod nsubj,noun_phrase,subject
root acomp advmod X,adverbial_clause,predicate
advmod,adverbial_clause,unknown
root nsubj,main_clause,ps
advmod det obj punct,adverbial_clause,unknown
root nsubj punct,main_clause,ps
ccomp nsubj,complement_clause,vs
ccomp case det obl punct ref aux acl det obj case det amod obl punct cc det det nsubj,prepositional_phrase,vos
conj obj advmod case det obl nsubj,prepositional_phrase,os
advcl,subordinate_clause,verb
advmod punct,adverbial_clause,unknown
root nsubj punct,main_clause,ps
ccomp obj,complement_clause,verb
xcomp attr advmod punct conj nsubj punct advmod,adverbial_clause,vs
amod voc,noun_phrase,unknown
root nsubj advmod,adverbial_clause,ps
ccomp case obl advmod,prepositional_phrase,verb
xcomp,infinitive_clause,verb
advcl det nsubj,subordinate_clause,vs
advcl amod obj,subordinate_clause,verb
xcomp nsubj,infinitive_clause,vs
conj acomp cc conj cc advmod obj case obl nsubj conj X X X X X,prepositional_phrase,os
discourse,unknown_chunk,unknown
root det nsubj,noun_phrase,ps
mark advmod case amod obl,prepositional_phrase,unknown
ccomp det nsubj acomp,noun_phrase,vs
mark advmod det nsubj advmod acomp conj mark nsubj advmod aux,subordinate_clause,sv
ccomp X X X,complement_clause,verb
case det obl aux nsubj advmod,prepositional_phrase,vs
root,main_clause,predicate
ccomp nsubj attr,complement_clause,vs
ccomp nsubj,complement_clause,vs
acl:relcl aux det obj case det amod obl obl case det amod nsubj,prepositional_phrase,vos
acl:relcl aux X,unknown_chunk,verb
amod vocative,noun_phrase,unknown
root det nsubj,noun_phrase,ps
case det obl advmod parataxis obj mark iobj nsubj,prepositional_phrase,os
ccomp case obj parataxis obj nsubj,prepositional_phrase,vos
ccomp parataxis nsubj nsubj,complement_clause,vs
ccomp det det amod attr case det obl cc conj det attr amod cc conj attr cc case det obl det nmod compound advmod amod parataxis mark nsubj ref,prepositional_phrase,vs
case obl,prepositional_phrase,unknown
acl:relcl case obl mark nsubj,prepositional_phrase,vs
ccomp case det obl X X X X X X,prepositional_phrase,verb
cc advmod,adverbial_clause,unknown
root obl det obl mark,subordinate_clause,predicate
xcomp advmod advmod advmod obj obl pobj,adverbial_clause,verb
advmod mark nsubj,subordinate_clause,subject
advcl,subordinate_clause,verb
xcomp case nmod obj mark,prepositional_phrase,verb
root nsubj advmod,adverbial_clause,ps
mark nsubj det appos det amod obj aux,subordinate_clause,sov
ccomp case det amod nmod amod pobj advmod mark nsubj iobj advmod,prepositional_phrase,vso
xcomp,infinitive_clause,verb
ccomp case det pobj nsubj advmod aux,prepositional_phrase,osv
conj X,unknown_chunk,unknown
cc det nsubj det nsubj advmod nsubj det advmod acomp aux,adverbial_clause,sv
ccomp punct aux nsubj obj det obj nmod:poss aux,noun_phrase,sov
root,main_clause,predicate
mark det nsubj aux,subordinate_clause,sv
advcl punct cc det nsubj,subordinate_clause,vs
case det nmod det obj conj case det nmod punct cc det nsubj,prepositional_phrase,os
root advmod case det amod obl cc conj det obj case advmod cc conj amod obj punct,prepositional_phrase,predicate
ccomp nsubj advmod obj,adverbial_clause,vso
advcl mark,subordinate_clause,verb
xcomp,infinitive_clause,verb
advmod,adverbial_clause,unknown
root obj det nsubj advmod,adverbial_clause,pos
xcomp cc conj,infinitive_clause,verb
amod vocative advmod aux nsubj,adverbial_clause,vs
root det amod obj,noun_phrase,predicate
xcomp mark nsubj,subordinate_clause,vs
cc conj ref obl det case obj aux,prepositional_phrase,verb
ccomp mark,subordinate_clause,verb
xcomp X X,infinitive_clause,verb
advmod,adverbial_clause,unknown
root nsubj advmod,adverbial_clause,ps
case,prepositional_phrase,unknown
xcomp advmod mark nsubj advmod obl,subordinate_clause,vs
case,prepositional_phrase,unknown
ccomp punct mark nsubj neg advmod obl,subordinate_clause,vs
case,prepositional_phrase,unknown
advcl aux punct mark nsubj advmod,subordinate_clause,vs
advcl mark det nsubj obl det amod,subordinate_clause,vs
case advmod obj,prepositional_phrase,unknown
ccomp aux mark nsubj,subordinate_clause,vs
advcl,subordinate_clause,verb
obj iobj advmod,adverbial_clause,unknown
root,main_clause,predicate
xcomp,infinitive_clause,verb
xcomp punct mark nsubj obj neg,subordinate_clause,vso
xcomp,infinitive_clause,verb
advcl punct nsubj parataxis advmod amod obj advmod,subordinate_clause,vso
case,prepositional_phrase,unknown
xcomp,infinitive_clause,verb
voc,unknown_chunk,unknown
root det obj,noun_phrase,predicate
xcomp nsubj,infinitive_clause,vs
cc conj,unknown_chunk,unknown
ccomp case acomp mark,prepositional_phrase,verb
xcomp mark obj obj iobj nsubj aux,subordinate_clause,osv
acl:relcl mark det obj mark,subordinate_clause,verb
xcomp case det amod obl case det amod obl nsubj advmod advmod aux,prepositional_phrase,sv
acl:relcl X X X,unknown_chunk,verb
advmod,adverbial_clause,unknown
root det nsubj,noun_phrase,ps
case obl,prepositional_phrase,unknown
advcl cc conj,subordinate_clause,verb
vocative,unknown_chunk,unknown
root acomp mark advmod aux,subordinate_clause,predicate
advcl nsubj,subordinate_clause,vs
case,prepositional_phrase,unknown
xcomp mark,subordinate_clause,verb
xcomp X X,infinitive_clause,verb
advmod,adverbial_clause,unknown
root nsubj advmod obl punct det obj nsubj,adverbial_clause,pos
conj cc advmod obj poss acl conj,adverbial_clause,verb
advmod voc punct,adverbial_clause,unknown
root nsubj punct nsubj,main_clause,ps
ccomp expl acomp mark,subordinate_clause,verb
xcomp punct,infinitive_clause,verb
advcl obl pobj aux nsubj,subordinate_clause,ovs
ccomp nsubj,complement_clause,vs
conj aux obj det obl det amod nmod punct ref obj advmod,adverbial_clause,verb
ccomp aux,complement_clause,verb
vocative punct,unknown_chunk,unknown
root det nsubj punct nmod:poss obj,noun_phrase,pso
ccomp nsubj advmod obj,adverbial_clause,vso
mark,subordinate_clause,unknown
xcomp mark det amod obj obl det pobj mark obj mark,subordinate_clause,verb
advcl mark det obj ref nsubj aux,subordinate_clause,osv
acl:relcl punct mark nsubj ref obl pobj aux,subordinate_clause,sov
ccomp,complement_clause,verb
advmod nsubj,adverbial_clause,subject
root mark nsubj neg,subordinate_clause,ps
xcomp,infinitive_clause,verb
ccomp punct mark nsubj attr,subordinate_clause,vs
advcl nsubj obj det,subordinate_clause,vso
mark obl,subordinate_clause,unknown
xcomp,infinitive_clause,verb
ccomp mark det nsubj,subordinate_clause,vs
case,prepositional_phrase,unknown
xcomp,infinitive_clause,verb
advcl,subordinate_clause,verb
advmod advmod,adverbial_clause,unknown
root nsubj iobj compound,noun_phrase,pso
xcomp mark nsubj obj,subordinate_clause,vso
ccomp ref nsubj aux,complement_clause,sv
mark obj,subordinate_clause,unknown
acl:relcl,unknown_chunk,verb
voc punct,unknown_chunk,unknown
root nsubj punct advmod,adverbial_clause,ps
ccomp det nsubj,noun_phrase,vs
advcl nsubj iobj,subordinate_clause,vso
advcl punct,subordinate_clause,verb
advcl nsubj,subordinate_clause,vs
ccomp advmod,adverbial_clause,verb
xcomp obj mark,subordinate_clause,verb
xcomp,infinitive_clause,verb
nsubj aux obj advmod,adverbial_clause,svo
ccomp punct,complement_clause,verb
root det nsubj,noun_phrase,ps
cc conj obj case det obl cc conj advmod case det obl,prepositional_phrase,unknown
cc det nsubj case det nmod,prepositional_phrase,subject
root advmod mark,subordinate_clause,predicate
xcomp mark det nsubj,subordinate_clause,vs
case det nmod,prepositional_phrase,unknown
advcl case obj,prepositional_phrase,verb
xcompl,infinitive_clause,verb
advmod,adverbial_clause,unknown
root det nsubj,noun_phrase,ps
cc det conj punct det amod obj obl det pobj conj,noun_phrase,unknown
cc det nsubj,noun_phrase,subject
root case det obl punct,prepositional_phrase,predicate
cc mark advmod mark nsubj obj,subordinate_clause,so
advcl advmod conj nsubj det obj compound:prt,subordinate_clause,vso
xcomp cc,infinitive_clause,verb
root obl pobj det amod pobj nsubj obl pobj acl X,noun_phrase,pso
root obj punct parataxis case obl advmod obl punct,prepositional_phrase,predicate
advcl nsubj aux neg,subordinate_clause,sv
ccomp case amod obl punct nsubj aux parataxis det obj,prepositional_phrase,svo
xcomp punct,infinitive_clause,verb
advcl nsubj advmod advmod,subordinate_clause,vs
ccomp aux,complement_clause,verb
case det obl,prepositional_phrase,unknown
root det nsubj compound:prt,noun_phrase,ps
case det obl cc case obl det amod conj case nmod cc case conj,prepositional_phrase,unknown
cc mark advmod mark nsubj,subordinate_clause,subject
advcl case det obl cc det nsubj obj,prepositional_phrase,vso
conj,unknown_chunk,unknown
xcomp advmod,adverbial_clause,verb
root nsubj compound:prt,noun_phrase,ps
mark,subordinate_clause,unknown
xcomp X,infinitive_clause,verb
root parataxis amod voc det appos cc conj obj advmod X X X,adverbial_clause,predicate
cc det nsubj,noun_phrase,subject
root obl case,prepositional_phrase,predicate
voc punct,unknown_chunk,unknown
root advmod det obj punct,adverbial_clause,predicate
advcl mark nsubj advmod aux,subordinate_clause,sv
ccomp punct det obj compound:prt aux,noun_phrase,verb
xcomp case det obl punct advmod det det obj case det nmod aux advmod conj mark nsubj obj neg obj,prepositional_phrase,vso
ccomp,complement_clause,verb
voc,unknown_chunk,unknown
root nsubj nsubj,main_clause,ps
ccomp neg attr advmod det nsubj nsubj,adverbial_clause,vs
conj attr cc neg attr cc case det obj det nmod mark conj advmod conj nsubj nmod:poss obj obl pobj,prepositional_phrase,so
advcl nsubj advmod,subordinate_clause,vs
ccomp,complement_clause,verb
xcomp X X X X X X,infinitive_clause,verb
mark,subordinate_clause,unknown
root nsubj det obj,noun_phrase,pso
case det obl cc conj obj advmod advmod advmod advmod mark nsubj neg,prepositional_phrase,os
advcl cc conj det obj cc conj obj advmod cc conj obj obl case cc conj obl det obj X,prepositional_phrase,verb
vocative advmod,adverbial_clause,unknown
root nsubj acomp,main_clause,ps
mark nsubj advmod,subordinate_clause,subject
ccomp X,complement_clause,verb
advmod,adverbial_clause,unknown
root iobj neg advmod det obj punct obj acl nsubj neg,adverbial_clause,pos
amod voc punct,noun_phrase,unknown
root det nsubj punct nsubj aux,noun_phrase,ps
ccomp iobj obj advmod,adverbial_clause,verb
xcomp mark nsubj iobj det obj aux,subordinate_clause,sov
advcl,subordinate_clause,verb
advmod,adverbial_clause,unknown
root nsubj det det obj advmod,adverbial_clause,pso
mark det nsubj acl,subordinate_clause,sv
case det amod amod obl cc conj advmod advmod case obl,prepositional_phrase,unknown
cc mark nsubj advmod,subordinate_clause,subject
advcl punct nsubj,subordinate_clause,vs
root det obj cc nmod:poss obj cc conj mark nsubj advmod,subordinate_clause,pos
ccomp punct cc nsubj,complement_clause,vs
conj det attr obl pobj,noun_phrase,unknown
nsubj,unknown_chunk,subject
root cc conj,main_clause,predicate
voc punct nsubj,unknown_chunk,subject
root advmod punct nsubj,adverbial_clause,ps
conj advmod cc conj advmod cc conj det obj,adverbial_clause,unknown
discourse vocative punct expl,unknown_chunk,unknown
root det nsubj acomp advmod advmod advmod,adverbial_clause,ps
cc mark nsubj obj,subordinate_clause,so
advcl nsubj,subordinate_clause,vs
root obj cc conj X,main_clause,predicate
voc punct advmod parataxis obl punct nsubj,adverbial_clause,subject
ccomp iobj punct obl nmod:poss obj punct,complement_clause,verb
root nsubj punct advmod,adverbial_clause,ps
ccomp nsubj obj advmod,adverbial_clause,vso
xcomp punct amod obl,noun_phrase,verb
acl:relcl advmod acl,adverbial_clause,verb
advmod advmod,adverbial_clause,unknown
root nsubj det amod attr nsubj advmod,adverbial_clause,ps
acl:relcl punct cc nsubj advmod det amod obj,adverbial_clause,vso
xcomp conj nsubj,infinitive_clause,vs
conj,unknown_chunk,unknown
xcomp,infinitive_clause,verb
xcomp punct,infinitive_clause,verb
